gameId,characterNum,bestWeapon,routeId,mmrBefore,mmrGain,gameRank,equipment
65580391,33,1,43838,8895,-54,7,"{""0"": 110409, ""1"": 202104, ""2"": 201422, ""3"": 705619, ""4"": 204406}"
65580391,27,2,17635,8827,-38,4,"{""0"": 111404, ""1"": 202521, ""2"": 201523, ""3"": 203513, ""4"": 204417}"
65580391,9,9,23294,8812,-23,6,"{""0"": 116404, ""1"": 202508, ""2"": 201507, ""3"": 203501, ""4"": 204505}"
65580391,89,9,0,9234,17,3,"{""0"": 116702, ""1"": 202514, ""2"": 201423, ""3"": 705619, ""4"": 204410}"
65580391,28,3,3073,8895,33,2,"{""0"": 108504, ""1"": 202508, ""2"": 201504, ""3"": 705619, ""4"": 204410}"
65580391,54,8,23403,9555,61,1,"{""0"": 115405, ""1"": 202503, ""2"": 201505, ""3"": 203413, ""4"": 204509}"
65580391,29,1,11953,8779,-52,7,"{""0"": 110408, ""1"": 202307, ""2"": 201505, ""3"": 203506, ""4"": 204412}"
65580391,38,9,2113,8767,-5,5,"{""0"": 116406, ""1"": 202501, ""2"": 201505, ""3"": 203413, ""4"": 204407}"
65580391,32,5,534,8756,-38,4,"{""0"": 112406, ""1"": 202523, ""2"": 201518, ""3"": 205501, ""4"": 204507}"
65580391,86,1,41044,9026,-40,4,"{""0"": 110405, ""1"": 202513, ""2"": 201509, ""3"": 705614, ""4"": 204502}"
65580391,87,24,0,8743,67,1,"{""0"": 130504, ""1"": 202503, ""2"": 201519, ""3"": 205507, ""4"": 204410}"
65580391,5,5,6642,9229,-9,5,"{""0"": 112503, ""1"": 202503, ""2"": 201526, ""3"": 203501, ""4"": 204513}"
65580391,71,14,8519,8900,33,2,"{""0"": 105502, ""1"": 202521, ""2"": 201524, ""3"": 203408, ""4"": 204514}"
65674178,11,18,0,7935,-1,6,"{""0"": 103501, ""1"": 202420, ""2"": 201527, ""3"": 203503, ""4"": 204417}"
65674178,20,4,0,7989,-34,7,"{""0"": 109405, ""1"": 202417, ""2"": 201524, ""3"": 203402, ""4"": 204401}"
65674178,49,19,0,8285,3,2,"{""0"": 107402, ""1"": 202505, ""2"": 701451, ""3"": 203502, ""4"": 204407}"
65674178,2,11,4033,7850,0,4,"{""0"": 118501, ""1"": 202503, ""2"": 201411, ""3"": 205505, ""4"": 204419}"
65674178,31,7,0,7713,-32,7,"{""0"": 114401, ""1"": 202509, ""2"": 201421, ""3"": 203415, ""4"": 204418}"
65674178,8,22,2801,8169,-50,8,"{""0"": 121406, ""1"": 202405, ""2"": 201417, ""3"": 205501, ""4"": 204408}"
65674178,28,3,0,7964,147,1,"{""0"": 104405, ""1"": 202503, ""2"": 201526, ""3"": 705619, ""4"": 204505}"
65674178,39,21,0,7829,1,6,"{""0"": 120405, ""1"": 202505, ""2"": 201501, ""3"": 203514, ""4"": 204509}"
65674178,46,16,0,7854,5,2,"{""0"": 102412, ""1"": 202517, ""2"": 201501, ""3"": 205408, ""4"": 204507}"
65674178,75,22,3230,7853,-7,5,"{""0"": 121503, ""1"": 202511, ""2"": 201519, ""3"": 203510, ""4"": 204415}"
65674178,58,10,8193,8298,-50,8,"{""0"": 117405, ""1"": 202412, ""2"": 201533, ""3"": 203403, ""4"": 204406}"
65674178,17,5,28528,7851,47,3,"{""0"": 112407, ""1"": 202511, ""2"": 201503, ""3"": 205201, ""4"": 204410}"
65674178,59,2,4288,7740,149,1,"{""0"": 111701, ""1"": 202509, ""2"": 201501, ""3"": 203404, ""4"": 204407}"
65674178,60,6,0,8290,-3,6,"{""0"": 113408, ""1"": 202501, ""2"": 201526, ""3"": 705608, ""4"": 204413}"
65674178,88,3,4808,8151,45,3,"{""0"": 108502, ""1"": 202407, ""2"": 201537, ""3"": 705607, ""4"": 204412}"
65674178,70,6,9394,8192,-9,5,"{""0"": 113502, ""1"": 202525, ""2"": 202528, ""3"": 205501, ""4"": 204418}"
65674178,17,5,2753,7763,-46,8,"{""0"": 112407, ""1"": 202511, ""2"": 201503, ""3"": 205201, ""4"": 204419}"
65674178,55,14,0,8203,-9,5,"{""0"": 105402, ""1"": 202416, ""2"": 201526, ""3"": 705601, ""4"": 204303}"
65674178,15,6,50,7834,7,2,"{""0"": 113412, ""1"": 202511, ""2"": 201503, ""3"": 205507, ""4"": 204505}"
65674178,17,5,6,8106,-2,4,"{""0"": 112407, ""1"": 202511, ""2"": 201503, ""3"": 205502, ""4"": 204513}"
65674178,72,11,3959,8240,-2,4,"{""0"": 118502, ""1"": 202418, ""2"": 201518, ""3"": 205501, ""4"": 204507}"
65674178,31,7,5212,8363,143,1,"{""0"": 114701, ""1"": 202523, ""2"": 201518, ""3"": 205501, ""4"": 204507}"
65674178,2,10,0,8236,45,3,"{""0"": 117406, ""1"": 202510, ""2"": 201525, ""3"": 203502, ""4"": 204507}"
65674178,79,8,41406,8385,-38,7,"{""0"": 115406, ""1"": 202404, ""2"": 201503, ""3"": 205201, ""4"": 204419}"
65673909,58,10,0,8154,-56,7,"{""0"": 117405, ""1"": 202412, ""2"": 201420, ""3"": 203403, ""4"": 204406}"
65673909,72,11,8609,7875,-25,5,"{""0"": 118404, ""1"": 201534, ""2"": 201525, ""3"": 205408, ""4"": 204502}"
65673909,31,7,0,7814,-52,7,"{""0"": 114401, ""1"": 202405, ""2"": 201421, ""3"": 203415, ""4"": 204418}"
65673909,23,18,0,7941,-43,6,"{""0"": 103404, ""1"": 202503, ""2"": 201413, ""3"": 203410, ""4"": 204419}"
65673909,73,24,7053,8196,-27,5,"{""0"": 130403, ""1"": 202419, ""2"": 201536, ""3"": 705604, ""4"": 204506}"
65673909,58,10,9428,8474,30,2,"{""0"": 117702, ""1"": 202511, ""2"": 201533, ""3"": 203512, ""4"": 204410}"
65673909,22,3,21511,8479,-47,6,"{""0"": 108404, ""1"": 202517, ""2"": 201417, ""3"": 205309, ""4"": 204417}"
65673909,59,2,0,7860,16,4,"{""0"": 111504, ""1"": 202517, ""2"": 201501, ""3"": 203404, ""4"": 204514}"
65673909,2,9,6469,8295,93,1,"{""0"": 116503, ""1"": 202209, ""2"": 201503, ""3"": 203501, ""4"": 204410}"
65673909,58,10,8193,8318,-20,3,"{""0"": 117505, ""1"": 202501, ""2"": 201533, ""3"": 203510, ""4"": 204410}"
65673909,76,3,1911,8497,91,1,"{""0"": 108506, ""1"": 202522, ""2"": 201528, ""3"": 205601, ""4"": 204512}"
65673909,4,13,7705,7869,-18,3,"{""0"": 104501, ""1"": 202531, ""2"": 201403, ""3"": 705603, ""4"": 204409}"
65673909,70,6,0,7890,16,4,"{""0"": 113502, ""1"": 202523, ""2"": 201525, ""3"": 205408, ""4"": 204418}"
65673909,2,9,0,7737,36,2,"{""0"": 116503, ""1"": 202503, ""2"": 205503, ""3"": 203510, ""4"": 204410}"
65673909,60,6,0,8317,-27,5,"{""0"": 113411, ""1"": 202503, ""2"": 201526, ""3"": 705619, ""4"": 204513}"
65673909,90,11,29403,7737,-41,6,"{""0"": 118405, ""1"": 202307, ""2"": 201423, ""3"": 705619, ""4"": 204419}"
65673909,88,3,5941,8119,32,2,"{""0"": 108505, ""1"": 202521, ""2"": 201532, ""3"": 203408, ""4"": 204512}"
65673909,76,3,0,8223,-20,3,"{""0"": 108506, ""1"": 202522, ""2"": 201415, ""3"": 705619, ""4"": 204512}"
65673909,3,19,44935,7645,97,1,"{""0"": 107702, ""1"": 202514, ""2"": 201503, ""3"": 203507, ""4"": 204513}"
65673909,79,8,8007,8373,12,4,"{""0"": 115504, ""1"": 202501, ""2"": 201503, ""3"": 203510, ""4"": 204414}"
65673909,81,9,7,8380,-58,7,"{""0"": 116404, ""1"": 202419, ""2"": 201410, ""3"": 203306, ""4"": 204419}"
65683689,74,3,388,0,0,6,"{""0"": 108404, ""1"": 202422, ""2"": 201501, ""3"": 705607, ""4"": 204417}"
65683689,72,11,8609,0,0,4,"{""0"": 118404, ""1"": 202510, ""2"": 201525, ""3"": 205408, ""4"": 204507}"
65683689,14,21,0,0,0,6,"{""0"": 120302, ""1"": 202404, ""2"": 201503, ""3"": 203306, ""4"": 204419}"
65683689,59,2,4288,0,0,3,"{""0"": 111502, ""1"": 202509, ""2"": 201501, ""3"": 203404, ""4"": 204514}"
65683689,76,3,1911,0,0,5,"{""0"": 108501, ""1"": 202522, ""2"": 201415, ""3"": 203402, ""4"": 204501}"
65683689,6,8,1,0,0,1,"{""0"": 115503, ""1"": 202504, ""2"": 201525, ""3"": 205305, ""4"": 204504}"
65683689,78,16,1023,0,0,2,"{""0"": 102412, ""1"": 202505, ""2"": 201535, ""3"": 205407, ""4"": 204501}"
65683689,76,3,1699,0,0,4,"{""0"": 104405, ""1"": 202522, ""2"": 201412, ""3"": 205601, ""4"": 204512}"
65683689,10,1,74,0,0,5,"{""0"": 110405, ""1"": 202515, ""2"": 201304, ""3"": 203514, ""4"": 204408}"
65683689,89,9,8431,0,0,2,"{""0"": 116502, ""1"": 202501, ""2"": 201526, ""3"": 203510, ""4"": 204513}"
65683689,32,5,4717,0,0,5,"{""0"": 112406, ""1"": 202510, ""2"": 201518, ""3"": 205501, ""4"": 204507}"
65683689,19,24,6433,0,0,8,"{""0"": 130401, ""1"": 202503, ""2"": 201409, ""3"": 203403, ""4"": 204419}"
65683689,33,1,3067,0,0,3,"{""0"": 110504, ""1"": 202518, ""2"": 201423, ""3"": 203515, ""4"": 204501}"
65683689,73,24,4109,0,0,7,"{""0"": 130403, ""1"": 202516, ""2"": 201409, ""3"": 203411, ""4"": 204406}"
65683689,65,16,31112,0,0,6,"{""0"": 102407, ""1"": 202512, ""2"": 201406, ""3"": 205308, ""4"": 204403}"
65683689,35,2,230,0,0,2,"{""0"": 111503, ""1"": 202514, ""2"": 201423, ""3"": 203404, ""4"": 204506}"
65683689,35,2,47239,0,0,8,"{""0"": 111402, ""1"": 202422, ""2"": 201405, ""3"": 203506, ""4"": 204419}"
65683689,89,9,0,0,0,1,"{""0"": 116502, ""1"": 202514, ""2"": 201520, ""3"": 203510, ""4"": 204410}"
65683689,72,11,4271,0,0,3,"{""0"": 118502, ""1"": 202523, ""2"": 201518, ""3"": 205501, ""4"": 204507}"
65683689,82,21,2129,0,0,8,"{""0"": 120403, ""1"": 202505, ""2"": 201404, ""3"": 203408, ""4"": 204417}"
65683689,18,15,1212,0,0,4,"{""0"": 101408, ""1"": 202503, ""2"": 201526, ""3"": 203515, ""4"": 204506}"
65683689,44,25,0,0,0,7,"{""0"": 131501, ""1"": 202505, ""2"": 201404, ""3"": 203415, ""4"": 204418}"
65683689,1,14,8508,0,0,7,"{""0"": 105408, ""1"": 202505, ""2"": 201304, ""3"": 203408, ""4"": 204416}"
65683689,55,14,5303,0,0,1,"{""0"": 105503, ""1"": 202503, ""2"": 201507, ""3"": 205406, ""4"": 204512}"
65682959,31,7,0,0,0,2,"{""0"": 114701, ""1"": 202523, ""2"": 201518, ""3"": 205501, ""4"": 204507}"
65682959,37,15,7777,0,0,5,"{""0"": 101502, ""1"": 202413, ""2"": 201509, ""3"": 203514, ""4"": 204504}"
65682959,20,4,44948,0,0,3,"{""0"": 109502, ""1"": 202416, ""2"": 201524, ""3"": 203505, ""4"": 204501}"
65682959,72,11,3959,0,0,7,"{""0"": 118502, ""1"": 202418, ""2"": 201421, ""3"": 203405, ""4"": 204416}"
65682959,28,3,0,0,0,5,"{""0"": 104405, ""1"": 202514, ""2"": 201520, ""3"": 203410, ""4"": 204506}"
65682959,89,9,43873,0,0,3,"{""0"": 116403, ""1"": 202501, ""2"": 201526, ""3"": 205505, ""4"": 204505}"
65682959,65,16,10311,0,0,7,"{""0"": 102407, ""1"": 202524, ""2"": 201419, ""3"": 205308, ""4"": 204403}"
65682959,46,16,7987,0,0,1,"{""0"": 102501, ""1"": 202515, ""2"": 201501, ""3"": 203509, ""4"": 204507}"
65682959,60,6,5863,0,0,7,"{""0"": 113406, ""1"": 202514, ""2"": 205503, ""3"": 203403, ""4"": 204419}"
65682959,76,3,1699,0,0,2,"{""0"": 108501, ""1"": 202522, ""2"": 201412, ""3"": 205601, ""4"": 204501}"
65682959,72,11,4271,0,0,6,"{""0"": 118502, ""1"": 202523, ""2"": 201421, ""3"": 205501, ""4"": 204507}"
65682959,88,3,4808,0,0,4,"{""0"": 108404, ""1"": 202507, ""2"": 201403, ""3"": 203508, ""4"": 204412}"
65682959,72,11,49828,0,0,3,"{""0"": 118701, ""1"": 202523, ""2"": 201525, ""3"": 203509, ""4"": 204510}"
65682959,70,6,35691,0,0,5,"{""0"": 113502, ""1"": 202405, ""2"": 201525, ""3"": 205408, ""4"": 204418}"
65682959,80,19,3594,0,0,6,"{""0"": 107403, ""1"": 202530, ""2"": 201304, ""3"": 203503, ""4"": 204417}"
65682959,72,11,3884,0,0,4,"{""0"": 118406, ""1"": 202523, ""2"": 201518, ""3"": 203405, ""4"": 204507}"
65682959,47,4,283,0,0,4,"{""0"": 109406, ""1"": 202501, ""2"": 201526, ""3"": 203506, ""4"": 204419}"
65682959,77,24,7162,0,0,1,"{""0"": 130702, ""1"": 202514, ""2"": 201503, ""3"": 203501, ""4"": 204410}"
65682959,48,3,1094,0,0,6,"{""0"": 108506, ""1"": 202511, ""2"": 201503, ""3"": 203306, ""4"": 204406}"
65682959,35,2,0,0,0,2,"{""0"": 111405, ""1"": 202514, ""2"": 201423, ""3"": 203413, ""4"": 204419}"
65682959,65,16,27507,0,0,1,"{""0"": 102504, ""1"": 202512, ""2"": 201523, ""3"": 205401, ""4"": 204502}"
65682544,79,8,8007,0,0,7,"{""0"": 115406, ""1"": 202501, ""2"": 201503, ""3"": 205201, ""4"": 204406}"
65682544,20,4,44948,0,0,6,"{""0"": 109405, ""1"": 202402, ""2"": 201524, ""3"": 203505, ""4"": 204401}"
65682544,45,4,4127,0,0,5,"{""0"": 109405, ""1"": 202416, ""2"": 201407, ""3"": 705601, ""4"": 204409}"
65682544,71,14,39409,0,0,5,"{""0"": 105407, ""1"": 202411, ""2"": 201524, ""3"": 203408, ""4"": 204514}"
65682544,32,5,4717,0,0,3,"{""0"": 112406, ""1"": 202510, ""2"": 201404, ""3"": 205501, ""4"": 204507}"
65682544,7,1,2001,0,0,6,"{""0"": 110501, ""1"": 202521, ""2"": 201406, ""3"": 203405, ""4"": 204402}"
65682544,76,3,1699,0,0,8,"{""0"": 108501, ""1"": 202522, ""2"": 201412, ""3"": 205404, ""4"": 204401}"
65682544,65,16,10311,0,0,1,"{""0"": 102504, ""1"": 202524, ""2"": 201501, ""3"": 203404, ""4"": 204502}"
65682544,23,18,5569,0,0,1,"{""0"": 103702, ""1"": 202503, ""2"": 201520, ""3"": 205505, ""4"": 204506}"
65682544,42,24,19093,0,0,1,"{""0"": 130405, ""1"": 202503, ""2"": 201533, ""3"": 203510, ""4"": 204405}"
65682544,2,10,10525,0,0,4,"{""0"": 117701, ""1"": 202510, ""2"": 201525, ""3"": 205408, ""4"": 204504}"
65682544,2,10,10473,0,0,5,"{""0"": 117406, ""1"": 202523, ""2"": 201502, ""3"": 205501, ""4"": 204507}"
65682544,63,15,0,0,0,4,"{""0"": 101502, ""1"": 202512, ""2"": 201535, ""3"": 205401, ""4"": 204502}"
65682544,67,14,3687,0,0,4,"{""0"": 105503, ""1"": 202518, ""2"": 201526, ""3"": 205507, ""4"": 204410}"
65682544,64,24,3019,0,0,7,"{""0"": 130404, ""1"": 202419, ""2"": 201420, ""3"": 203410, ""4"": 204406}"
65682544,56,20,11713,0,0,8,"{""0"": 119301, ""1"": 202503, ""2"": 201409, ""3"": 203410, ""4"": 204412}"
65682544,75,22,1723,0,0,8,"{""0"": 121403, ""1"": 202412, ""2"": 201503, ""3"": 203403, ""4"": 204406}"
65682544,86,1,94,0,0,3,"{""0"": 110405, ""1"": 202515, ""2"": 201408, ""3"": 705614, ""4"": 204514}"
65682544,22,3,38923,0,0,3,"{""0"": 108505, ""1"": 202507, ""2"": 201403, ""3"": 203404, ""4"": 204501}"
65682544,72,11,49828,0,0,6,"{""0"": 118406, ""1"": 202405, ""2"": 201525, ""3"": 205304, ""4"": 204408}"
65682544,24,21,1076,0,0,2,"{""0"": 120702, ""1"": 202501, ""2"": 201503, ""3"": 203410, ""4"": 204410}"
65682544,34,23,9171,0,0,2,"{""0"": 122702, ""1"": 202503, ""2"": 201411, ""3"": 203507, ""4"": 204505}"
65682544,77,24,5526,0,0,2,"{""0"": 130501, ""1"": 202501, ""2"": 201526, ""3"": 203510, ""4"": 204505}"
65682544,35,2,0,0,0,7,"{""0"": 111405, ""1"": 202514, ""2"": 201422, ""3"": 203506, ""4"": 204419}"
65664597,32,5,16912,0,0,8,"{""0"": 112402, ""1"": 202513, ""2"": 201518, ""3"": 205501, ""4"": 204408}"
65664597,71,14,1757,0,0,1,"{""0"": 105408, ""1"": 202524, ""2"": 201529, ""3"": 203508, ""4"": 204514}"
65664597,56,20,8257,0,0,5,"{""0"": 119503, ""1"": 202503, ""2"": 201409, ""3"": 203515, ""4"": 204419}"
65664597,16,9,14182,0,0,7,"{""0"": 116409, ""1"": 202503, ""2"": 201526, ""3"": 205405, ""4"": 204419}"
65664597,25,11,88,0,0,7,"{""0"": 118404, ""1"": 202529, ""2"": 201502, ""3"": 205408, ""4"": 204507}"
65664597,34,23,9171,0,0,3,"{""0"": 122702, ""1"": 202503, ""2"": 205503, ""3"": 203510, ""4"": 204410}"
65664597,22,3,25555,0,0,1,"{""0"": 108502, ""1"": 202515, ""2"": 201501, ""3"": 705614, ""4"": 204509}"
65664597,11,18,1065,0,0,6,"{""0"": 103501, ""1"": 202512, ""2"": 201418, ""3"": 203415, ""4"": 204408}"
65664597,19,6,17620,0,0,2,"{""0"": 113411, ""1"": 202514, ""2"": 201503, ""3"": 203512, ""4"": 204505}"
65664597,27,16,8940,0,0,6,"{""0"": 102405, ""1"": 202523, ""2"": 201421, ""3"": 203513, ""4"": 204408}"
65664597,89,9,0,0,0,5,"{""0"": 116502, ""1"": 202419, ""2"": 201405, ""3"": 705619, ""4"": 204406}"
65664597,75,22,717,0,0,2,"{""0"": 121503, ""1"": 202511, ""2"": 201519, ""3"": 203510, ""4"": 204513}"
65664597,81,9,7,0,0,5,"{""0"": 116404, ""1"": 202419, ""2"": 201526, ""3"": 203512, ""4"": 204419}"
65664597,11,16,2990,0,0,3,"{""0"": 102504, ""1"": 202524, ""2"": 201403, ""3"": 203508, ""4"": 204413}"
65664597,13,19,675,0,0,3,"{""0"": 107404, ""1"": 202416, ""2"": 201415, ""3"": 705601, ""4"": 204413}"
65664597,4,13,2153,0,0,4,"{""0"": 104501, ""1"": 202531, ""2"": 201403, ""3"": 705603, ""4"": 204303}"
65664597,1,14,10165,0,0,4,"{""0"": 105407, ""1"": 202407, ""2"": 201528, ""3"": 705601, ""4"": 204502}"
65664597,5,6,3087,0,0,2,"{""0"": 113406, ""1"": 202503, ""2"": 201504, ""3"": 205504, ""4"": 204505}"
65664597,22,3,25555,0,0,7,"{""0"": 104407, ""1"": 202515, ""2"": 201502, ""3"": 705614, ""4"": 204418}"
65664597,88,3,4808,0,0,6,"{""0"": 108404, ""1"": 202507, ""2"": 201419, ""3"": 205309, ""4"": 204412}"
65664597,89,9,18509,0,0,1,"{""0"": 116403, ""1"": 202514, ""2"": 201520, ""3"": 205505, ""4"": 204410}"
65664597,78,16,8263,0,0,8,"{""0"": 102410, ""1"": 202505, ""2"": 201417, ""3"": 203407, ""4"": 204402}"
65664597,70,6,9394,0,0,4,"{""0"": 113502, ""1"": 202525, ""2"": 201502, ""3"": 205501, ""4"": 204510}"
65664597,22,3,48059,0,0,8,"{""0"": 108404, ""1"": 202422, ""2"": 201414, ""3"": 203513, ""4"": 204402}"
65660433,78,16,0,0,0,6,"{""0"": 102407, ""1"": 202505, ""2"": 201417, ""3"": 205304, ""4"": 204403}"
65660433,71,14,1757,0,0,6,"{""0"": 105406, ""1"": 202524, ""2"": 201419, ""3"": 203406, ""4"": 204417}"
65660433,11,18,23244,0,0,4,"{""0"": 103506, ""1"": 202531, ""2"": 201524, ""3"": 203408, ""4"": 204504}"
65660433,89,9,0,0,0,2,"{""0"": 116503, ""1"": 202514, ""2"": 201423, ""3"": 705619, ""4"": 204513}"
65660433,77,24,2757,0,0,1,"{""0"": 130504, ""1"": 202209, ""2"": 201411, ""3"": 203510, ""4"": 204414}"
65660433,88,3,4808,0,0,1,"{""0"": 108502, ""1"": 202507, ""2"": 201403, ""3"": 203508, ""4"": 204407}"
65660433,43,5,11457,0,0,3,"{""0"": 112501, ""1"": 202511, ""2"": 201503, ""3"": 203501, ""4"": 204505}"
65660433,84,18,0,0,0,5,"{""0"": 103503, ""1"": 202505, ""2"": 201521, ""3"": 203407, ""4"": 204507}"
65660433,74,3,19862,0,0,3,"{""0"": 108403, ""1"": 202512, ""2"": 201502, ""3"": 205501, ""4"": 204504}"
65660433,9,9,0,0,0,1,"{""0"": 116502, ""1"": 202209, ""2"": 201503, ""3"": 203507, ""4"": 204513}"
65660433,27,2,22086,0,0,8,"{""0"": 111404, ""1"": 202411, ""2"": 201418, ""3"": 203513, ""4"": 204417}"
65660433,41,24,6872,0,0,8,"{""0"": 130403, ""1"": 202419, ""2"": 201409, ""3"": 203410, ""4"": 204419}"
65660433,46,16,31,0,0,5,"{""0"": 102504, ""1"": 202515, ""2"": 201304, ""3"": 203412, ""4"": 204402}"
65660433,74,3,11855,0,0,4,"{""0"": 108505, ""1"": 202524, ""2"": 201404, ""3"": 203514, ""4"": 204504}"
65660433,72,11,3959,0,0,4,"{""0"": 118502, ""1"": 202510, ""2"": 201421, ""3"": 205501, ""4"": 204507}"
65660433,35,1,3647,0,0,2,"{""0"": 110412, ""1"": 202530, ""3"": 203503, ""4"": 204413}"
65660433,55,14,0,0,0,2,"{""0"": 105503, ""1"": 202503, ""2"": 201507, ""3"": 205406, ""4"": 204506}"
65660433,28,3,3073,0,0,7,"{""0"": 108501, ""1"": 202307, ""2"": 201409, ""3"": 705619, ""4"": 204406}"
65660433,17,5,28528,0,0,7,"{""0"": 112501, ""1"": 202511, ""2"": 201503, ""3"": 205201, ""4"": 204419}"
65660433,78,16,1023,0,0,3,"{""0"": 102504, ""1"": 202505, ""2"": 201509, ""3"": 205304, ""4"": 204503}"
65660433,39,18,12,0,0,7,"{""0"": 103401, ""1"": 202505, ""2"": 201421, ""3"": 203415, ""4"": 204418}"
65660433,72,11,41470,0,0,8,"{""0"": 118502, ""1"": 202523, ""2"": 201518, ""3"": 205501, ""4"": 204507}"
65660433,69,9,2859,0,0,6,"{""0"": 116404, ""1"": 202404, ""2"": 705620, ""3"": 203411, ""4"": 204412}"
65660433,18,15,1212,0,0,5,"{""0"": 101408, ""1"": 202307, ""2"": 201526, ""3"": 203410, ""4"": 204506}"
65575067,12,6,20314,8600,-4,3,"{""0"": 113408, ""1"": 202503, ""2"": 201526, ""3"": 205504, ""4"": 204511}"
65575067,62,11,0,8379,82,2,"{""0"": 118501, ""1"": 202503, ""2"": 201505, ""3"": 203413, ""4"": 204503}"
65575067,56,20,0,8634,-37,5,"{""0"": 119503, ""1"": 202501, ""2"": 201409, ""3"": 705619, ""4"": 204410}"
65575067,71,14,1757,8615,-58,7,"{""0"": 105406, ""1"": 202524, ""2"": 201527, ""3"": 203508, ""4"": 204417}"
65575067,80,19,48235,8606,80,2,"{""0"": 107501, ""1"": 202512, ""2"": 201523, ""3"": 203404, ""4"": 204508}"
65575067,8,22,465,8478,-46,6,"{""0"": 121405, ""1"": 202510, ""2"": 201518, ""3"": 203408, ""4"": 204507}"
65575067,53,14,2973,8521,-4,4,"{""0"": 105408, ""1"": 202507, ""2"": 201537, ""3"": 705607, ""4"": 204506}"
65575067,9,9,0,8630,-48,6,"{""0"": 116404, ""1"": 202508, ""2"": 201423, ""3"": 205502, ""4"": 204419}"
65575067,89,9,18509,8365,-56,7,"{""0"": 116406, ""1"": 202514, ""2"": 201520, ""3"": 203506, ""4"": 204419}"
65575067,18,15,2792,8439,-2,3,"{""0"": 101501, ""1"": 202503, ""2"": 201526, ""3"": 205507, ""4"": 204410}"
65575067,32,5,3402,8686,70,1,"{""0"": 112701, ""1"": 202529, ""2"": 201518, ""3"": 205501, ""4"": 204502}"
65575067,23,18,5569,8449,-56,7,"{""0"": 103505, ""1"": 202503, ""2"": 201413, ""3"": 205505, ""4"": 204419}"
65575067,28,3,0,8401,72,1,"{""0"": 108506, ""1"": 202501, ""2"": 201526, ""3"": 705619, ""4"": 204410}"
65575067,29,1,2273,8474,-35,5,"{""0"": 110502, ""1"": 202412, ""2"": 201405, ""3"": 203413, ""4"": 204502}"
65575067,6,8,23470,8319,-2,4,"{""0"": 115701, ""1"": 202525, ""2"": 201525, ""3"": 205305, ""4"": 204504}"
65575067,24,3,0,8345,-44,6,"{""0"": 108503, ""1"": 202503, ""2"": 205503, ""3"": 203510, ""4"": 204406}"
65575067,72,11,17360,8345,-33,5,"{""0"": 118504, ""1"": 202529, ""2"": 201518, ""3"": 205305, ""4"": 204507}"
65575067,65,16,0,8432,82,2,"{""0"": 102409, ""1"": 202407, ""2"": 201501, ""3"": 205401, ""4"": 204402}"
65575067,89,9,0,8651,-6,4,"{""0"": 116503, ""1"": 202514, ""2"": 201520, ""3"": 205505, ""4"": 204410}"
65575067,12,7,0,8317,74,1,"{""0"": 114407, ""1"": 202503, ""2"": 201533, ""3"": 203501, ""4"": 204505}"
65575067,88,3,38463,8381,-2,3,"{""0"": 108505, ""1"": 202527, ""2"": 201537, ""3"": 705607, ""4"": 204514}"
65523043,88,3,48120,8747,-37,5,"{""0"": 108505, ""1"": 202422, ""2"": 201406, ""3"": 705601, ""4"": 204403}"
65523043,77,24,42000,8306,24,2,"{""0"": 130504, ""1"": 202209, ""2"": 201503, ""3"": 203501, ""4"": 204513}"
65523043,90,11,35518,8992,-38,4,"{""0"": 118501, ""1"": 202503, ""2"": 201423, ""3"": 705619, ""4"": 204410}"
65523043,27,6,22086,8825,73,1,"{""0"": 113401, ""1"": 202521, ""2"": 201509, ""3"": 203513, ""4"": 204514}"
65523043,72,11,8609,8945,-39,3,"{""0"": 118404, ""1"": 202529, ""2"": 201525, ""3"": 203509, ""4"": 204507}"
65523043,72,11,3959,8434,-19,6,"{""0"": 118502, ""1"": 202418, ""2"": 201421, ""3"": 205501, ""4"": 204416}"
65523043,22,3,0,8603,73,1,"{""0"": 108505, ""1"": 202517, ""2"": 201415, ""3"": 203404, ""4"": 204508}"
65523043,56,20,0,8391,22,2,"{""0"": 119503, ""1"": 202503, ""2"": 201520, ""3"": 203515, ""4"": 204512}"
65523043,20,4,0,8313,-17,6,"{""0"": 109405, ""1"": 202522, ""2"": 201413, ""3"": 203402, ""4"": 204401}"
65523043,27,9,0,8424,-35,5,"{""0"": 116405, ""1"": 202525, ""2"": 201525, ""3"": 203415, ""4"": 204418}"
65523043,20,4,5904,8512,-35,3,"{""0"": 109405, ""1"": 202527, ""2"": 201524, ""3"": 705601, ""4"": 204506}"
65523043,46,16,7987,8363,-58,7,"{""0"": 102406, ""1"": 202413, ""2"": 201417, ""3"": 203407, ""4"": 204402}"
65523043,3,16,0,8506,-34,4,"{""0"": 102503, ""1"": 202508, ""2"": 201503, ""3"": 705619, ""4"": 204410}"
65523043,38,9,2113,9271,16,2,"{""0"": 116503, ""1"": 202209, ""2"": 201505, ""3"": 203413, ""4"": 204407}"
65523043,86,1,46974,8322,-32,4,"{""0"": 110412, ""1"": 202530, ""2"": 201527, ""3"": 203513, ""4"": 204508}"
65523043,36,5,15700,8609,-60,7,"{""0"": 112302, ""1"": 202412, ""2"": 201420, ""3"": 205201, ""4"": 204419}"
